time_ns,winc,rinc,wFull,rEmpty,wHalfFull,rHalfEmpty,wData,rData
7390,0,1,0,0,1,0,1,134
7410,0,1,0,0,1,0,1,183
7430,0,1,0,0,1,1,1,186
7440,0,0,0,0,1,1,1,186
7458,0,0,0,0,0,1,1,186
7480,0,1,0,0,0,1,1,186
7490,0,1,0,0,0,1,1,46
7510,0,1,0,0,0,1,1,36
7530,0,1,0,0,0,1,1,11
7550,0,1,0,0,0,1,1,97
7560,0,0,0,0,0,1,1,97
7580,0,1,0,0,0,1,1,97
7590,0,1,0,0,0,1,1,210
7610,0,1,0,0,0,1,1,133
7620,0,0,0,0,0,1,1,133
7640,0,1,0,0,0,1,1,133
7650,0,1,0,0,0,1,1,159
7670,0,1,0,0,0,1,1,182
7680,0,0,0,0,0,1,1,182
7720,0,1,0,0,0,1,1,182
7730,0,1,0,0,0,1,1,166
7740,0,0,0,0,0,1,1,166
7840,0,1,0,0,0,1,1,166
7850,0,1,0,0,0,1,1,248
7860,0,0,0,0,0,1,1,248
7900,0,1,0,0,0,1,1,248
7910,0,1,0,0,0,1,1,137
7920,0,0,0,0,0,1,1,137
7940,0,1,0,0,0,1,1,137
7950,0,1,0,0,0,1,1,175
7960,0,0,0,0,0,1,1,175
7980,0,1,0,0,0,1,1,175
7990,0,1,0,0,0,1,1,39
8010,0,1,0,0,0,1,1,185
8030,0,1,0,0,0,1,1,103
8040,0,0,0,0,0,1,1,103
8060,0,1,0,0,0,1,1,103
8070,0,1,0,0,0,1,1,141
8090,0,1,0,0,0,1,1,161
8100,0,0,0,0,0,1,1,161
8120,0,1,0,0,0,1,1,161
8130,0,1,0,0,0,1,1,61
8150,0,1,0,0,0,1,1,164
8170,0,1,0,0,0,1,1,237
8190,0,1,0,0,0,1,1,119
8200,0,0,0,0,0,1,1,119
8220,0,1,0,0,0,1,1,119
8230,0,1,0,0,0,1,1,30
8240,0,0,0,0,0,1,1,30
8280,0,1,0,0,0,1,1,30
8290,0,1,0,0,0,1,1,254
8310,0,1,0,0,0,1,1,49
8320,0,0,0,0,0,1,1,49
8340,0,1,0,0,0,1,1,49
8350,0,1,0,0,0,1,1,194
8370,0,1,0,0,0,1,1,25
8380,0,0,0,0,0,1,1,25
8440,0,1,0,0,0,1,1,25
8450,0,1,0,0,0,1,1,102
8460,0,0,0,0,0,1,1,102
8480,0,1,0,0,0,1,1,102
8490,0,1,0,0,0,1,1,156
8510,0,1,0,0,0,1,1,158
8520,0,0,0,0,0,1,1,158
8540,0,1,0,0,0,1,1,158
8550,0,1,0,0,0,1,1,198
8560,0,0,0,0,0,1,1,198
8580,0,1,0,0,0,1,1,198
8590,0,1,0,1,0,1,1,83
8620,0,0,0,1,0,1,1,83
8640,0,1,0,1,0,1,1,83
8660,0,0,0,1,0,1,1,83
8680,0,1,0,1,0,1,1,83
8740,0,0,0,1,0,1,1,83
8860,0,1,0,1,0,1,1,83
8900,0,0,0,1,0,1,1,83
8920,0,1,0,1,0,1,1,83
8960,0,0,0,1,0,1,1,83
9020,0,1,0,1,0,1,1,83
9040,0,0,0,1,0,1,1,83
9120,0,1,0,1,0,1,1,83
9160,0,0,0,1,0,1,1,83
9180,0,1,0,1,0,1,1,83
9240,0,0,0,1,0,1,1,83
9260,0,1,0,1,0,1,1,83
9280,0,0,0,1,0,1,1,83
9300,0,1,0,1,0,1,1,83
9320,0,0,0,1,0,1,1,83
9340,0,1,0,1,0,1,1,83
9420,0,0,0,1,0,1,1,83
9460,0,1,0,1,0,1,1,83
9500,0,0,0,1,0,1,1,83
9520,0,1,0,1,0,1,1,83
9540,0,0,0,1,0,1,1,83
9560,0,1,0,1,0,1,1,83
9600,0,0,0,1,0,1,1,83
9680,0,1,0,1,0,1,1,83
9700,0,0,0,1,0,1,1,83
9720,0,1,0,1,0,1,1,83
9860,0,0,0,1,0,1,1,83
9900,0,1,0,1,0,1,1,83
10040,0,0,0,1,0,1,1,83
10060,0,1,0,1,0,1,1,83
10080,0,0,0,1,0,1,1,83
