time_ns,winc,rinc,wFull,rEmpty,wHalfFull,rHalfEmpty,wData,rData
13404,0,0,0,0,1,0,114,39
13416,1,0,0,0,1,0,118,39
13428,0,0,0,0,1,0,7,39
13440,1,1,0,0,1,0,181,39
13446,1,1,1,0,1,0,181,39
13450,1,1,1,0,1,0,181,248
13452,1,1,1,0,1,0,243,248
13464,1,1,1,0,1,0,175,248
13470,1,1,1,0,1,0,175,44
13476,1,1,1,0,1,0,241,44
13482,1,1,0,0,1,0,241,44
13488,1,1,0,0,1,0,86,44
13490,1,1,0,0,1,0,86,74
13494,1,1,1,0,1,0,86,74
13500,1,0,1,0,1,0,99,74
13506,1,0,0,0,1,0,99,74
13512,1,0,0,0,1,0,246,74
13520,1,1,0,0,1,0,246,74
13524,0,1,0,0,1,0,168,74
13530,0,1,0,0,1,0,168,16
13536,1,1,0,0,1,0,170,16
13540,1,0,0,0,1,0,170,16
13542,1,0,1,0,1,0,170,16
13548,1,0,1,0,1,0,31,16
13560,0,0,1,0,1,0,61,16
13566,0,0,0,0,1,0,61,16
13572,0,0,0,0,1,0,122,16
13580,0,1,0,0,1,0,122,16
13584,1,1,0,0,1,0,145,16
13590,1,1,1,0,1,0,145,165
13596,0,1,1,0,1,0,45,165
13608,1,1,1,0,1,0,5,165
13610,1,1,1,0,1,0,5,7
13620,0,1,1,0,1,0,248,7
13626,0,1,0,0,1,0,248,7
13630,0,1,0,0,1,0,248,61
13632,0,1,0,0,1,0,25,61
13644,1,1,0,0,1,0,193,61
13650,1,1,0,0,1,0,193,181
13656,1,1,0,0,1,0,51,181
13668,1,1,0,0,1,0,162,181
13670,1,1,0,0,1,0,162,152
13674,1,1,1,0,1,0,162,152
13680,0,1,1,0,1,0,8,152
13686,0,1,0,0,1,0,8,152
13690,0,1,0,0,1,0,8,162
13692,0,1,0,0,1,0,19,162
13700,0,0,0,0,1,0,19,162
13704,0,0,0,0,1,0,235,162
13716,1,0,0,0,1,0,162,162
13728,1,0,0,0,1,0,132,162
13740,1,1,0,0,1,0,207,162
13746,1,1,1,0,1,0,207,162
13750,1,1,1,0,1,0,207,175
13752,1,1,1,0,1,0,192,175
13760,1,0,1,0,1,0,192,175
13764,0,0,1,0,1,0,245,175
13776,0,0,1,0,1,0,76,175
13780,0,1,1,0,1,0,76,175
13782,0,1,0,0,1,0,76,175
13788,1,1,0,0,1,0,15,175
13790,1,1,0,0,1,0,15,32
13794,1,1,1,0,1,0,15,32
13800,0,1,1,0,1,0,31,32
13810,0,1,1,0,1,0,31,136
13812,0,1,1,0,1,0,118,136
13818,0,1,0,0,1,0,118,136
13824,0,1,0,0,1,0,123,136
13830,0,1,0,0,1,0,123,170
13836,0,1,0,0,1,0,4,170
13840,0,0,0,0,1,0,4,170
13848,0,0,0,0,1,0,205,170
13860,0,0,0,0,1,0,217,170
13872,0,0,0,0,1,0,220,170
13880,0,1,0,0,1,0,220,170
13884,1,1,0,0,1,0,193,170
13890,1,1,0,0,1,0,193,49
13896,1,1,0,0,1,0,90,49
13908,1,1,0,0,1,0,102,49
13910,1,1,0,0,1,0,102,103
13914,1,1,1,0,1,0,102,103
13920,0,1,1,0,1,0,249,103
13926,0,1,0,0,1,0,249,103
13930,0,1,0,0,1,0,249,107
13932,0,1,0,0,1,0,208,107
13940,0,0,0,0,1,0,208,107
13944,1,0,0,0,1,0,41,107
13956,1,0,0,0,1,0,174,107
13960,1,1,0,0,1,0,174,107
13968,0,1,0,0,1,0,124,107
13970,0,1,0,0,1,0,124,60
13980,0,1,0,0,1,0,147,60
13990,0,1,0,0,1,0,147,69
13992,1,1,0,0,1,0,249,69
14004,0,1,0,0,1,0,34,69
14010,0,1,0,0,1,0,34,114
14016,1,1,0,0,1,0,49,114
14020,1,0,0,0,1,0,49,114
14028,1,0,0,0,1,0,45,114
14034,1,0,1,0,1,0,45,114
14040,0,0,1,0,1,0,144,114
14046,0,0,0,0,1,0,144,114
14052,0,0,0,0,1,0,91,114
14064,0,0,0,0,1,0,0,114
14076,1,0,0,0,1,0,50,114
14082,1,0,1,0,1,0,50,114
14088,1,0,1,0,1,0,140,114
14100,0,1,1,0,1,0,54,114
14110,0,1,1,0,1,0,54,89
14112,1,1,1,0,1,0,6,89
14124,0,1,1,0,1,0,86,89
14130,0,1,1,0,1,0,86,51
14136,1,1,1,0,1,0,180,51
14140,1,0,1,0,1,0,180,51
14142,1,0,0,0,1,0,180,51
14148,0,0,0,0,1,0,151,51
14160,1,0,0,0,1,0,217,51
14172,1,0,0,0,1,0,219,51
14178,1,0,1,0,1,0,219,51
14180,1,1,1,0,1,0,219,51
14184,1,1,1,0,1,0,130,51
14190,1,1,1,0,1,0,130,24
14196,0,1,1,0,1,0,16,24
14208,1,1,1,0,1,0,123,24
14210,1,1,1,0,1,0,123,199
14220,0,0,1,0,1,0,107,199
14226,0,0,0,0,1,0,107,199
14232,1,0,0,0,1,0,222,199
14244,1,0,0,0,1,0,217,199
14250,1,0,1,0,1,0,217,199
14256,1,0,1,0,1,0,106,199
14268,1,0,1,0,1,0,221,199
14280,0,0,1,0,1,0,71,199
14292,0,0,1,0,1,0,231,199
14304,0,0,1,0,1,0,81,199
14316,0,0,1,0,1,0,102,199
14328,1,0,1,0,1,0,188,199
14340,0,1,1,0,1,0,54,199
14350,0,1,1,0,1,0,54,212
14352,0,1,1,0,1,0,140,212
14360,0,0,1,0,1,0,140,212
14364,1,0,1,0,1,0,107,212
14376,0,0,1,0,1,0,8,212
14382,0,0,0,0,1,0,8,212
14388,1,0,0,0,1,0,83,212
14394,1,0,1,0,1,0,83,212
14400,0,1,1,0,1,0,151,212
14410,0,1,1,0,1,0,151,60
14412,1,1,1,0,1,0,104,60
14420,1,0,1,0,1,0,104,60
14424,0,0,1,0,1,0,155,60
14436,0,0,1,0,1,0,60,60
14442,0,0,0,0,1,0,60,60
14448,1,0,0,0,1,0,137,60
14454,1,0,1,0,1,0,137,60
14460,0,1,1,0,1,0,56,60
14470,0,1,1,0,1,0,56,186
14472,0,1,1,0,1,0,25,186
14480,0,0,1,0,1,0,25,186
14484,0,0,1,0,1,0,212,186
14496,0,0,1,0,1,0,215,186
14500,0,1,1,0,1,0,215,186
14502,0,1,0,0,1,0,215,186
14508,0,1,0,0,1,0,211,186
14510,0,1,0,0,1,0,211,110
14520,1,0,0,0,1,0,177,110
14526,1,0,1,0,1,0,177,110
14532,0,0,1,0,1,0,89,110
14538,0,0,0,0,1,0,89,110
14544,0,0,0,0,1,0,255,110
14556,0,0,0,0,1,0,75,110
14568,0,0,0,0,1,0,27,110
14580,0,1,0,0,1,0,4,110
14590,0,1,0,0,1,0,4,219
14592,0,1,0,0,1,0,155,219
14604,1,1,0,0,1,0,54,219
14610,1,1,1,0,1,0,54,148
14616,1,1,1,0,1,0,217,148
14622,1,1,0,0,1,0,217,148
14628,1,1,0,0,1,0,55,148
14630,1,1,0,0,1,0,55,98
14634,1,1,1,0,1,0,55,98
14640,1,0,1,0,1,0,45,98
14646,1,0,0,0,1,0,45,98
14652,1,0,0,0,1,0,245,98
14664,0,0,0,0,1,0,157,98
14676,1,0,0,0,1,0,0,98
14680,1,1,0,0,1,0,0,98
14682,1,1,1,0,1,0,0,98
14688,1,1,1,0,1,0,149,98
14690,1,1,1,0,1,0,149,102
14700,1,0,1,0,1,0,53,102
14712,0,0,1,0,1,0,187,102
14718,0,0,0,0,1,0,187,102
14720,0,1,0,0,1,0,187,102
14724,0,1,0,0,1,0,65,102
14730,0,1,0,0,1,0,65,201
14736,1,1,0,0,1,0,225,201
14740,1,0,0,0,1,0,225,201
14742,1,0,1,0,1,0,225,201
14748,0,0,1,0,1,0,216,201
14760,0,0,1,0,1,0,201,201
14766,0,0,0,0,1,0,201,201
14772,1,0,0,0,1,0,131,201
14778,1,0,1,0,1,0,131,201
14780,1,1,1,0,1,0,131,201
14784,0,1,1,0,1,0,73,201
14790,0,1,1,0,1,0,73,198
14796,1,1,1,0,1,0,179,198
14808,1,1,1,0,1,0,177,198
14810,1,1,1,0,1,0,177,172
14820,0,0,1,0,1,0,88,172
14826,0,0,0,0,1,0,88,172
14832,1,0,0,0,1,0,105,172
14844,0,0,0,0,1,0,242,172
14856,0,0,0,0,1,0,151,172
14868,1,0,0,0,1,0,17,172
14874,1,0,1,0,1,0,17,172
14880,0,1,1,0,1,0,250,172
14890,0,1,1,0,1,0,250,45
14892,1,1,1,0,1,0,11,45
14900,1,0,1,0,1,0,11,45
14904,1,0,1,0,1,0,85,45
14916,0,0,1,0,1,0,5,45
14920,0,1,1,0,1,0,5,45
14922,0,1,0,0,1,0,5,45
14928,1,1,0,0,1,0,178,45
14930,1,1,0,0,1,0,178,96
14934,1,1,1,0,1,0,178,96
14940,1,0,1,0,1,0,161,96
14952,1,0,1,0,1,0,121,96
14958,1,0,0,0,1,0,121,96
14964,1,0,0,0,1,0,43,96
14970,1,0,1,0,1,0,43,96
14976,1,0,1,0,1,0,150,96
14988,1,0,1,0,1,0,149,96
15000,0,1,1,0,1,0,230,96
15010,0,1,1,0,1,0,230,151
15012,1,1,1,0,1,0,162,151
15024,1,1,1,0,1,0,161,151
15030,1,1,1,0,1,0,161,242
15036,1,1,1,0,1,0,190,242
15042,1,1,0,0,1,0,190,242
15048,1,1,0,0,1,0,150,242
15050,1,1,0,0,1,0,150,210
15054,1,1,1,0,1,0,150,210
15060,1,1,1,0,1,0,206,210
15066,1,1,0,0,1,0,206,210
15070,1,1,0,0,1,0,206,144
15072,1,1,0,0,1,0,192,144
15084,1,1,0,0,1,0,225,144
15090,1,1,1,0,1,0,225,159
15096,1,1,1,0,1,0,103,159
15102,1,1,0,0,1,0,103,159
15108,0,1,0,0,1,0,135,159
15110,0,1,0,0,1,0,135,92
15120,1,1,0,0,1,0,19,92
15130,1,1,0,0,1,0,19,139
15132,0,1,0,0,1,0,17,139
15144,1,1,0,0,1,0,172,139
15150,1,1,0,0,1,0,172,16
15156,0,1,0,0,1,0,58,16
15160,0,0,0,0,1,0,58,16
15168,0,0,0,0,1,0,169,16
15180,1,0,0,0,1,0,120,16
15192,1,0,0,0,1,0,199,16
15204,0,0,0,0,1,0,25,16
15216,1,0,0,0,1,0,226,16
15220,1,1,0,0,1,0,226,16
15222,1,1,1,0,1,0,226,16
15228,0,1,1,0,1,0,87,16
15230,0,1,1,0,1,0,87,108
15240,1,1,1,0,1,0,147,108
15250,1,1,1,0,1,0,147,195
15252,1,1,1,0,1,0,92,195
15258,1,1,0,0,1,0,92,195
15260,1,0,0,0,1,0,92,195
15264,1,0,0,0,1,0,127,195
15270,1,0,1,0,1,0,127,195
15276,0,0,1,0,1,0,200,195
15280,0,1,1,0,1,0,200,195
15282,0,1,0,0,1,0,200,195
15288,1,1,0,0,1,0,238,195
15290,1,1,0,0,1,0,238,83
15294,1,1,1,0,1,0,238,83
15300,1,1,1,0,1,0,175,83
15310,1,1,1,0,1,0,175,205
15312,0,1,1,0,1,0,14,205
15318,0,1,0,0,1,0,14,205
15320,0,0,0,0,1,0,14,205
15324,0,0,0,0,1,0,97,205
15336,1,0,0,0,1,0,145,205
15348,0,0,0,0,1,0,132,205
15360,0,1,0,0,1,0,81,205
15370,0,1,0,0,1,0,81,188
15372,1,1,0,0,1,0,89,188
15378,1,1,1,0,1,0,89,188
15384,0,1,1,0,1,0,82,188
15390,0,1,1,0,1,0,82,124
15396,1,1,1,0,1,0,51,124
15402,1,1,0,0,1,0,51,124
15408,1,1,0,0,1,0,124,124
15410,1,1,0,0,1,0,124,244
15414,1,1,1,0,1,0,124,244
15420,1,0,1,0,1,0,152,244
15426,1,0,0,0,1,0,152,244
15432,0,0,0,0,1,0,204,244
15444,0,0,0,0,1,0,146,244
15456,1,0,0,0,1,0,166,244
15460,1,1,0,0,1,0,166,244
15468,1,1,0,0,1,0,66,244
15470,1,1,0,0,1,0,66,55
15474,1,1,1,0,1,0,66,55
15480,0,1,1,0,1,0,42,55
15490,0,1,1,0,1,0,42,39
15492,0,1,1,0,1,0,7,39
15498,0,1,0,0,1,0,7,39
15504,0,1,0,0,1,0,185,39
15510,0,1,0,0,1,0,185,162
15516,0,1,0,0,1,0,203,162
15520,0,0,0,0,1,0,203,162
15528,1,0,0,0,1,0,242,162
15540,0,0,0,0,1,0,117,162
15552,1,0,0,0,1,0,40,162
15564,0,0,0,0,1,0,16,162
15576,0,0,0,0,1,0,247,162
15588,1,0,0,0,1,0,123,162
15594,1,0,1,0,1,0,123,162
15600,0,1,1,0,1,0,196,162
15610,0,1,1,0,1,0,196,33
15612,1,1,1,0,1,0,229,33
15620,1,0,1,0,1,0,229,33
15624,0,0,1,0,1,0,167,33
15636,0,0,1,0,1,0,30,33
15640,0,1,1,0,1,0,30,33
15642,0,1,0,0,1,0,30,33
15648,1,1,0,0,1,0,50,33
15650,1,1,0,0,1,0,50,115
15654,1,1,1,0,1,0,50,115
15660,0,0,1,0,1,0,184,115
15672,1,0,1,0,1,0,171,115
15678,1,0,0,0,1,0,171,115
15680,1,1,0,0,1,0,171,115
15684,0,1,0,0,1,0,48,115
15690,0,1,0,0,1,0,48,136
15696,0,1,0,0,1,0,68,136
15700,0,0,0,0,1,0,68,136
15708,1,0,0,0,1,0,93,136
15714,1,0,1,0,1,0,93,136
15720,0,1,1,0,1,0,170,136
15726,0,1,0,0,1,0,170,136
15730,0,1,0,0,1,0,170,188
15732,1,1,0,0,1,0,161,188
15738,1,1,1,0,1,0,161,188
15744,1,1,1,0,1,0,111,188
15750,1,1,1,0,1,0,111,76
15756,0,1,1,0,1,0,224,76
15760,0,0,1,0,1,0,224,76
15762,0,0,0,0,1,0,224,76
15768,1,0,0,0,1,0,119,76
15774,1,0,1,0,1,0,119,76
15780,0,0,1,0,1,0,96,76
15786,0,0,0,0,1,0,96,76
15792,1,0,0,0,1,0,87,76
15798,1,0,1,0,1,0,87,76
15800,1,1,1,0,1,0,87,76
15804,1,1,1,0,1,0,2,76
15810,1,1,1,0,1,0,2,64
15816,0,1,1,0,1,0,54,64
15828,1,1,1,0,1,0,124,64
15830,1,1,1,0,1,0,124,162
15840,0,0,1,0,1,0,84,162
15846,0,0,0,0,1,0,84,162
15852,0,0,0,0,1,0,26,162
15864,1,0,0,0,1,0,186,162
15876,0,0,0,0,1,0,37,162
15888,0,0,0,0,1,0,254,162
15900,1,0,0,0,1,0,57,162
15906,1,0,1,0,1,0,57,162
15912,1,0,1,0,1,0,136,162
15924,0,0,1,0,1,0,14,162
15936,0,0,1,0,1,0,24,162
15940,0,1,1,0,1,0,24,162
15948,1,1,1,0,1,0,236,162
15950,1,1,1,0,1,0,236,118
15960,1,1,1,0,1,0,46,118
15970,1,1,1,0,1,0,46,181
15972,0,1,1,0,1,0,156,181
15978,0,1,0,0,1,0,156,181
15980,0,0,0,0,1,0,156,181
15984,1,0,0,0,1,0,198,181
15990,1,0,1,0,1,0,198,181
15996,0,0,1,0,1,0,231,181
16000,0,1,1,0,1,0,231,181
16002,0,1,0,0,1,0,231,181
16008,1,1,0,0,1,0,194,181
16010,1,1,0,0,1,0,194,86
16014,1,1,1,0,1,0,194,86
16020,1,0,1,0,1,0,244,86
16032,0,0,1,0,1,0,99,86
16038,0,0,0,0,1,0,99,86
16044,1,0,0,0,1,0,198,86
16050,1,0,1,0,1,0,198,86
16056,1,0,1,0,1,0,118,86
16060,1,1,1,0,1,0,118,86
16068,0,1,1,0,1,0,5,86
16070,0,1,1,0,1,0,5,246
16080,1,1,1,0,1,0,141,246
16090,1,1,1,0,1,0,141,170
16092,0,1,1,0,1,0,149,170
16098,0,1,0,0,1,0,149,170
16100,0,0,0,0,1,0,149,170
16104,0,0,0,0,1,0,89,170
16116,1,0,0,0,1,0,224,170
16128,1,0,0,0,1,0,105,170
16134,1,0,1,0,1,0,105,170
16140,0,0,1,0,1,0,103,170
16152,0,0,1,0,1,0,168,170
16164,1,0,1,0,1,0,116,170
16176,0,0,1,0,1,0,20,170
16188,0,0,1,0,1,0,244,170
16200,0,0,1,0,1,0,43,170
16212,0,0,1,0,1,0,194,170
16220,0,1,1,0,1,0,194,170
16224,0,1,1,0,1,0,134,170
16230,0,1,1,0,1,0,134,145
16236,1,1,1,0,1,0,2,145
16240,1,0,1,0,1,0,2,145
16248,1,0,1,0,1,0,181,145
16260,1,0,1,0,1,0,197,145
16266,1,0,0,0,1,0,197,145
16272,0,0,0,0,1,0,62,145
16280,0,1,0,0,1,0,62,145
16284,0,1,0,0,1,0,179,145
16290,0,1,0,0,1,0,179,193
16296,1,1,0,0,1,0,42,193
16300,1,0,0,0,1,0,42,193
16302,1,0,1,0,1,0,42,193
16308,1,0,1,0,1,0,211,193
16320,1,0,1,0,1,0,224,193
16326,1,0,0,0,1,0,224,193
16332,0,0,0,0,1,0,57,193
16340,0,1,0,0,1,0,57,193
16344,1,1,0,0,1,0,17,193
16350,1,1,1,0,1,0,17,51
16356,0,1,1,0,1,0,193,51
16368,1,1,1,0,1,0,148,51
16370,1,1,1,0,1,0,148,162
16380,0,0,1,0,1,0,108,162
16386,0,0,0,0,1,0,108,162
16392,1,0,0,0,1,0,46,162
16404,0,0,0,0,1,0,190,162
16416,1,0,0,0,1,0,13,162
16420,1,1,0,0,1,0,13,162
16422,1,1,1,0,1,0,13,162
16428,1,1,1,0,1,0,158,162
16440,1,1,1,0,1,0,120,162
16450,1,1,1,0,1,0,120,132
16452,0,1,1,0,1,0,87,132
16458,0,1,0,0,1,0,87,132
16460,0,0,0,0,1,0,87,132
16464,0,0,0,0,1,0,237,132
16476,1,0,0,0,1,0,31,132
16480,1,1,0,0,1,0,31,132
16488,0,1,0,0,1,0,206,132
16490,0,1,0,0,1,0,206,207
16500,0,0,0,0,1,0,78,207
16512,1,0,0,0,1,0,99,207
16520,1,1,0,0,1,0,99,207
16524,1,1,0,0,1,0,193,207
16530,1,1,1,0,1,0,193,15
16536,1,1,1,0,1,0,220,15
16540,1,0,1,0,1,0,220,15
16548,1,0,1,0,1,0,219,15
16560,0,1,1,0,1,0,180,15
16566,0,1,0,0,1,0,180,15
16570,0,1,0,0,1,0,180,193
16572,1,1,0,0,1,0,137,193
16578,1,1,1,0,1,0,137,193
16580,1,0,1,0,1,0,137,193
16584,0,0,1,0,1,0,203,193
16596,1,0,1,0,1,0,154,193
16600,1,1,1,0,1,0,154,193
16602,1,1,0,0,1,0,154,193
16608,0,1,0,0,1,0,183,193
16610,0,1,0,0,1,0,183,90
16620,0,1,0,0,1,0,185,90
16630,0,1,0,0,1,0,185,102
16632,1,1,0,0,1,0,189,102
16640,1,0,0,0,1,0,189,102
16644,1,0,0,0,1,0,39,102
16650,1,0,1,0,1,0,39,102
16656,1,0,1,0,1,0,136,102
16662,1,0,0,0,1,0,136,102
16668,1,0,0,0,1,0,252,102
16674,1,0,1,0,1,0,252,102
16680,1,0,1,0,1,0,161,102
16692,1,0,1,0,1,0,171,102
16700,1,1,1,0,1,0,171,102
16704,0,1,1,0,1,0,21,102
16710,0,1,1,0,1,0,21,41
16716,0,1,1,0,1,0,247,41
16728,0,1,1,0,1,0,7,41
16730,0,1,1,0,1,0,7,174
16740,0,1,1,0,1,0,141,174
16746,0,1,0,0,1,0,141,174
16750,0,1,0,0,1,0,141,249
16752,1,1,0,0,1,0,69,249
16764,0,1,0,0,1,0,127,249
16770,0,1,0,0,1,0,127,49
16776,0,1,0,0,1,0,64,49
16788,1,1,0,0,1,0,145,49
16790,1,1,0,0,1,0,145,45
16800,0,0,0,0,1,0,40,45
16812,0,0,0,0,1,0,48,45
16824,0,0,0,0,1,0,98,45
16836,0,0,0,0,1,0,254,45
16848,0,0,0,0,1,0,228,45
16860,0,0,0,0,1,0,98,45
16872,0,0,0,0,1,0,21,45
16884,1,0,0,0,1,0,145,45
16896,0,0,0,0,1,0,244,45
16900,0,1,0,0,1,0,244,45
16908,0,1,0,0,1,0,221,45
16910,0,1,0,0,1,0,221,50
16920,1,1,0,0,1,0,13,50
16930,1,1,0,0,1,0,13,217
16932,0,1,0,0,1,0,243,217
16940,0,0,0,0,1,0,243,217
16944,0,0,0,0,1,0,202,217
16956,1,0,0,0,1,0,137,217
16968,1,0,0,0,1,0,114,217
16980,0,0,0,0,1,0,166,217
16992,0,0,0,0,1,0,82,217
17000,0,1,0,0,1,0,82,217
17004,1,1,0,0,1,0,251,217
17010,1,1,1,0,1,0,251,219
17016,0,1,1,0,1,0,67,219
17028,0,1,1,0,1,0,42,219
17030,0,1,1,0,1,0,42,222
17040,0,1,1,0,1,0,193,222
17046,0,1,0,0,1,0,193,222
17050,0,1,0,0,1,0,193,217
17052,0,1,0,0,1,0,173,217
17064,1,1,0,0,1,0,38,217
17070,1,1,0,0,1,0,38,83
17076,0,1,0,0,1,0,188,83
17080,0,0,0,0,1,0,188,83
17088,0,0,0,0,1,0,96,83
17100,1,0,0,0,1,0,223,83
17112,1,0,0,0,1,0,43,83
17124,1,0,0,0,1,0,50,83
17130,1,0,1,0,1,0,50,83
17136,0,0,1,0,1,0,79,83
17148,1,0,1,0,1,0,29,83
17160,1,1,1,0,1,0,146,83
17170,1,1,1,0,1,0,146,137
17172,1,1,1,0,1,0,187,137
17184,1,1,1,0,1,0,31,137
17190,1,1,1,0,1,0,31,177
17196,0,1,1,0,1,0,166,177
17200,0,0,1,0,1,0,166,177
17202,0,0,0,0,1,0,166,177
17208,1,0,0,0,1,0,144,177
17214,1,0,1,0,1,0,144,177
17220,1,0,1,0,1,0,221,177
17226,1,0,0,0,1,0,221,177
17232,0,0,0,0,1,0,249,177
17244,0,0,0,0,1,0,113,177
17256,1,0,0,0,1,0,151,177
17262,1,0,1,0,1,0,151,177
17268,0,0,1,0,1,0,44,177
17280,1,0,1,0,1,0,69,177
17292,0,0,1,0,1,0,228,177
17304,1,0,1,0,1,0,59,177
17316,1,0,1,0,1,0,206,177
17320,1,1,1,0,1,0,206,177
17328,1,1,1,0,1,0,94,177
17330,1,1,1,0,1,0,94,54
17340,0,1,1,0,1,0,198,54
17350,0,1,1,0,1,0,198,55
17352,1,1,1,0,1,0,226,55
17358,1,1,0,0,1,0,226,55
17360,1,0,0,0,1,0,226,55
17364,1,0,0,0,1,0,151,55
17370,1,0,1,0,1,0,151,55
17376,0,0,1,0,1,0,201,55
17380,0,1,1,0,1,0,201,55
17382,0,1,0,0,1,0,201,55
17388,1,1,0,0,1,0,84,55
17390,1,1,0,0,1,0,84,245
17394,1,1,1,0,1,0,84,245
17400,0,0,1,0,1,0,247,245
17412,0,0,1,0,1,0,206,245
17418,0,0,0,0,1,0,206,245
17420,0,1,0,0,1,0,206,245
17424,1,1,0,0,1,0,11,245
17430,1,1,1,0,1,0,11,0
17436,1,1,1,0,1,0,174,0
17440,1,0,1,0,1,0,174,0
17448,0,0,1,0,1,0,126,0
17460,1,0,1,0,1,0,4,0
17466,1,0,0,0,1,0,4,0
17472,0,0,0,0,1,0,191,0
17480,0,1,0,0,1,0,191,0
17484,0,1,0,0,1,0,215,0
17490,0,1,0,0,1,0,215,225
17496,0,1,0,0,1,0,46,225
17500,0,0,0,0,1,0,46,225
17508,0,0,0,0,1,0,24,225
17520,0,0,0,0,1,0,206,225
17532,0,0,0,0,1,0,18,225
17544,0,0,0,0,1,0,5,225
17556,0,0,0,0,1,0,188,225
17560,0,1,0,0,1,0,188,225
17568,1,1,0,0,1,0,108,225
17570,1,1,0,0,1,0,108,131
17580,0,0,0,0,1,0,117,131
17592,1,0,0,0,1,0,157,131
17604,0,0,0,0,1,0,141,131
17616,1,0,0,0,1,0,169,131
17622,1,0,1,0,1,0,169,131
17628,1,0,1,0,1,0,179,131
17640,1,1,1,0,1,0,150,131
17650,1,1,1,0,1,0,150,105
17652,1,1,1,0,1,0,50,105
17660,1,0,1,0,1,0,50,105
17664,1,0,1,0,1,0,168,105
17676,0,0,1,0,1,0,96,105
17680,0,1,1,0,1,0,96,105
17682,0,1,0,0,1,0,96,105
17688,0,1,0,0,1,0,180,105
17690,0,1,0,0,1,0,180,17
17700,0,1,0,0,1,0,64,17
17710,0,1,0,0,1,0,64,178
17712,1,1,0,0,1,0,186,178
17720,1,0,0,0,1,0,186,178
17724,1,0,0,0,1,0,115,178
17730,1,0,1,0,1,0,115,178
17736,0,0,1,0,1,0,111,178
17742,0,0,0,0,1,0,111,178
17748,0,0,0,0,1,0,233,178
17760,1,0,0,0,1,0,124,178
17766,1,0,1,0,1,0,124,178
17772,1,0,1,0,1,0,52,178
17780,1,1,1,0,1,0,52,178
17784,0,1,1,0,1,0,99,178
17790,0,1,1,0,1,0,99,43
17796,1,1,1,0,1,0,246,43
17800,1,0,1,0,1,0,246,43
17808,0,0,1,0,1,0,130,43
17820,1,0,1,0,1,0,86,43
17826,1,0,0,0,1,0,86,43
17832,1,0,0,0,1,0,197,43
17838,1,0,1,0,1,0,197,43
17840,1,1,1,0,1,0,197,43
17844,0,1,1,0,1,0,1,43
17850,0,1,1,0,1,0,1,150
17856,0,1,1,0,1,0,175,150
17860,0,0,1,0,1,0,175,150
17868,0,0,1,0,1,0,9,150
17880,0,0,1,0,1,0,233,150
17886,0,0,0,0,1,0,233,150
17892,0,0,0,0,1,0,157,150
17900,0,1,0,0,1,0,157,150
17904,0,1,0,0,1,0,228,150
17910,0,1,0,0,1,0,228,192
17916,1,1,0,0,1,0,26,192
17922,1,1,1,0,1,0,26,192
17928,1,1,1,0,1,0,8,192
17930,1,1,1,0,1,0,8,225
17940,0,1,1,0,1,0,99,225
17946,0,1,0,0,1,0,99,225
17950,0,1,0,0,1,0,99,19
17952,0,1,0,0,1,0,66,19
17960,0,0,0,0,1,0,66,19
17964,1,0,0,0,1,0,30,19
17976,1,0,0,0,1,0,164,19
17988,0,0,0,0,1,0,74,19
18000,1,0,0,0,1,0,78,19
18006,1,0,1,0,1,0,78,19
18012,0,0,1,0,1,0,56,19
18020,0,1,1,0,1,0,56,19
18024,1,1,1,0,1,0,104,19
18030,1,1,1,0,1,0,104,172
18036,1,1,1,0,1,0,228,172
18048,1,1,1,0,1,0,66,172
18050,1,1,1,0,1,0,66,120
18060,1,1,1,0,1,0,57,120
18066,1,1,0,0,1,0,57,120
18070,1,1,0,0,1,0,57,199
18072,1,1,0,0,1,0,185,199
18080,1,0,0,0,1,0,185,199
18084,1,0,0,0,1,0,119,199
18090,1,0,1,0,1,0,119,199
18096,0,0,1,0,1,0,158,199
18102,0,0,0,0,1,0,158,199
18108,1,0,0,0,1,0,165,199
18114,1,0,1,0,1,0,165,199
18120,0,0,1,0,1,0,167,199
18132,0,0,1,0,1,0,37,199
18140,0,1,1,0,1,0,37,199
18144,0,1,1,0,1,0,240,199
18150,0,1,1,0,1,0,240,226
18156,0,1,1,0,1,0,139,226
18160,0,0,1,0,1,0,139,226
18168,1,0,1,0,1,0,237,226
18180,1,1,1,0,1,0,63,226
18186,1,1,0,0,1,0,63,226
18190,1,1,0,0,1,0,63,127
18192,0,1,0,0,1,0,15,127
18200,0,0,0,0,1,0,15,127
18204,0,0,0,0,1,0,158,127
18216,1,0,0,0,1,0,196,127
18220,1,1,0,0,1,0,196,127
18228,0,1,0,0,1,0,138,127
18230,0,1,0,0,1,0,138,238
18240,1,1,0,0,1,0,17,238
18246,1,1,1,0,1,0,17,238
18250,1,1,1,0,1,0,17,145
18252,0,1,1,0,1,0,242,145
18258,0,1,0,0,1,0,242,145
18260,0,0,0,0,1,0,242,145
18264,1,0,0,0,1,0,157,145
18270,1,0,1,0,1,0,157,145
18276,1,0,1,0,1,0,79,145
18280,1,1,1,0,1,0,79,145
18282,1,1,0,0,1,0,79,145
18288,1,1,0,0,1,0,248,145
18290,1,1,0,0,1,0,248,89
18294,1,1,1,0,1,0,248,89
18300,0,0,1,0,1,0,196,89
18312,1,0,1,0,1,0,53,89
18318,1,0,0,0,1,0,53,89
