time_ns,winc,rinc,wFull,rEmpty,wHalfFull,rHalfEmpty,wData,rData
10910,1,1,1,0,1,0,173,251
10920,1,0,1,0,1,0,127,251
10932,0,0,1,0,1,0,87,251
10938,0,0,0,0,1,0,87,251
10940,0,1,0,0,1,0,87,251
10944,1,1,0,0,1,0,44,251
10950,1,1,1,0,1,0,44,128
10956,0,1,1,0,1,0,194,128
10968,1,1,1,0,1,0,74,128
10970,1,1,1,0,1,0,74,111
10980,1,1,1,0,1,0,16,111
10986,1,1,0,0,1,0,16,111
10990,1,1,0,0,1,0,16,234
10992,0,1,0,0,1,0,159,234
11004,0,1,0,0,1,0,182,234
11010,0,1,0,0,1,0,182,191
11016,1,1,0,0,1,0,165,191
11028,0,1,0,0,1,0,68,191
11030,0,1,0,0,1,0,68,190
11040,1,1,0,0,1,0,7,190
11050,1,1,0,0,1,0,7,108
11052,1,1,0,0,1,0,61,108
11064,0,1,0,0,1,0,64,108
11070,0,1,0,0,1,0,64,107
11076,0,1,0,0,1,0,48,107
11080,0,0,0,0,1,0,48,107
11088,1,0,0,0,1,0,181,107
11100,0,0,0,0,1,0,47,107
11112,1,0,0,0,1,0,167,107
11120,1,1,0,0,1,0,167,107
11124,0,1,0,0,1,0,44,107
11130,0,1,0,0,1,0,44,131
11136,1,1,0,0,1,0,152,131
11148,1,1,0,0,1,0,162,131
11150,1,1,0,0,1,0,162,120
11154,1,1,1,0,1,0,162,120
11160,1,0,1,0,1,0,223,120
11166,1,0,0,0,1,0,223,120
11172,0,0,0,0,1,0,97,120
11184,1,0,0,0,1,0,205,120
11196,1,0,0,0,1,0,234,120
11202,1,0,1,0,1,0,234,120
11208,1,0,1,0,1,0,181,120
11220,1,0,1,0,1,0,105,120
11232,1,0,1,0,1,0,211,120
11240,1,1,1,0,1,0,211,120
11244,1,1,1,0,1,0,175,120
11250,1,1,1,0,1,0,175,35
11256,0,1,1,0,1,0,182,35
11260,0,0,1,0,1,0,182,35
11268,1,0,1,0,1,0,65,35
11280,0,1,1,0,1,0,187,35
11286,0,1,0,0,1,0,187,35
11290,0,1,0,0,1,0,187,77
11292,0,1,0,0,1,0,155,77
11304,0,1,0,0,1,0,57,77
11310,0,1,0,0,1,0,57,15
11316,1,1,0,0,1,0,32,15
11320,1,0,0,0,1,0,32,15
11328,1,0,0,0,1,0,136,15
11334,1,0,1,0,1,0,136,15
11340,1,1,1,0,1,0,170,15
11346,1,1,0,0,1,0,170,15
11350,1,1,0,0,1,0,170,118
11352,0,1,0,0,1,0,167,118
11360,0,0,0,0,1,0,167,118
11364,0,0,0,0,1,0,113,118
11376,1,0,0,0,1,0,73,118
11388,0,0,0,0,1,0,171,118
11400,0,1,0,0,1,0,229,118
11410,0,1,0,0,1,0,229,143
11412,1,1,0,0,1,0,49,143
11418,1,1,1,0,1,0,49,143
11420,1,0,1,0,1,0,49,143
11424,1,0,1,0,1,0,147,143
11436,0,0,1,0,1,0,31,143
11442,0,0,0,0,1,0,31,143
11448,1,0,0,0,1,0,16,143
11454,1,0,1,0,1,0,16,143
11460,1,1,1,0,1,0,103,143
11470,1,1,1,0,1,0,103,220
11472,0,1,1,0,1,0,159,220
11484,0,1,1,0,1,0,33,220
11490,0,1,1,0,1,0,33,227
11496,0,1,1,0,1,0,27,227
11502,0,1,0,0,1,0,27,227
11508,0,1,0,0,1,0,148,227
11510,0,1,0,0,1,0,148,143
11520,0,0,0,0,1,0,72,143
11532,1,0,0,0,1,0,107,143
11544,0,0,0,0,1,0,228,143
11556,0,0,0,0,1,0,4,143
11560,0,1,0,0,1,0,4,143
11568,1,1,0,0,1,0,60,143
11570,1,1,0,0,1,0,60,213
11580,1,1,0,0,1,0,69,213
11586,1,1,1,0,1,0,69,213
11590,1,1,1,0,1,0,69,54
11592,1,1,1,0,1,0,114,54
11598,1,1,0,0,1,0,114,54
11604,1,1,0,0,1,0,89,54
11610,1,1,1,0,1,0,89,111
11616,1,1,1,0,1,0,51,111
11622,1,1,0,0,1,0,51,111
11628,0,1,0,0,1,0,121,111
11630,0,1,0,0,1,0,121,92
11640,0,0,0,0,1,0,221,92
11652,1,0,0,0,1,0,211,92
11660,1,1,0,0,1,0,211,92
11664,1,1,0,0,1,0,24,92
11670,1,1,0,0,1,0,24,94
11676,1,1,0,0,1,0,70,94
11680,1,0,0,0,1,0,70,94
11682,1,0,1,0,1,0,70,94
11688,1,0,1,0,1,0,153,94
11700,1,1,1,0,1,0,199,94
11706,1,1,0,0,1,0,199,94
11710,1,1,0,0,1,0,199,173
11712,1,1,0,0,1,0,245,173
11718,1,1,1,0,1,0,245,173
11720,1,0,1,0,1,0,245,173
11724,0,0,1,0,1,0,21,173
11736,0,0,1,0,1,0,202,173
11742,0,0,0,0,1,0,202,173
11748,0,0,0,0,1,0,169,173
11760,1,1,0,0,1,0,212,173
11766,1,1,1,0,1,0,212,173
11770,1,1,1,0,1,0,212,231
11772,0,1,1,0,1,0,253,231
11780,0,0,1,0,1,0,253,231
11784,1,0,1,0,1,0,224,231
11796,0,0,1,0,1,0,35,231
11800,0,1,1,0,1,0,35,231
11802,0,1,0,0,1,0,35,231
11808,0,1,0,0,1,0,1,231
11810,0,1,0,0,1,0,1,233
11820,0,0,0,0,1,0,208,233
11832,1,0,0,0,1,0,60,233
11844,1,0,0,0,1,0,117,233
11850,1,0,1,0,1,0,117,233
11856,0,0,1,0,1,0,193,233
11868,1,0,1,0,1,0,171,233
11880,0,0,1,0,1,0,32,233
11892,0,0,1,0,1,0,83,233
11904,1,0,1,0,1,0,99,233
11916,1,0,1,0,1,0,90,233
11928,0,0,1,0,1,0,11,233
11940,1,0,1,0,1,0,199,233
11952,0,0,1,0,1,0,67,233
11964,1,0,1,0,1,0,94,233
11976,0,0,1,0,1,0,64,233
11988,0,0,1,0,1,0,210,233
12000,1,0,1,0,1,0,114,233
12012,0,0,1,0,1,0,108,233
12024,1,0,1,0,1,0,125,233
12036,1,0,1,0,1,0,186,233
12040,1,1,1,0,1,0,186,233
12048,0,1,1,0,1,0,105,233
12050,0,1,1,0,1,0,105,102
12060,0,0,1,0,1,0,155,102
12072,0,0,1,0,1,0,253,102
12078,0,0,0,0,1,0,253,102
12084,0,0,0,0,1,0,171,102
12096,1,0,0,0,1,0,201,102
12102,1,0,1,0,1,0,201,102
12108,1,0,1,0,1,0,113,102
12120,0,0,1,0,1,0,215,102
12132,1,0,1,0,1,0,154,102
12140,1,1,1,0,1,0,154,102
12144,0,1,1,0,1,0,188,102
12150,0,1,1,0,1,0,188,114
12156,1,1,1,0,1,0,110,114
12160,1,0,1,0,1,0,110,114
12168,1,0,1,0,1,0,233,114
12180,1,1,1,0,1,0,219,114
12186,1,1,0,0,1,0,219,114
12190,1,1,0,0,1,0,219,17
12192,0,1,0,0,1,0,205,17
12200,0,0,0,0,1,0,205,17
12204,0,0,0,0,1,0,198,17
12216,0,0,0,0,1,0,156,17
12228,1,0,0,0,1,0,211,17
12240,0,1,0,0,1,0,19,17
12250,0,1,0,0,1,0,19,174
12252,1,1,0,0,1,0,148,174
12258,1,1,1,0,1,0,148,174
12260,1,0,1,0,1,0,148,174
12264,1,0,1,0,1,0,246,174
12276,1,0,1,0,1,0,99,174
12282,1,0,0,0,1,0,99,174
12288,1,0,0,0,1,0,60,174
12294,1,0,1,0,1,0,60,174
12300,1,1,1,0,1,0,98,174
12310,1,1,1,0,1,0,98,24
12312,1,1,1,0,1,0,229,24
12324,0,1,1,0,1,0,221,24
12330,0,1,1,0,1,0,221,66
12336,0,1,1,0,1,0,29,66
12340,0,0,1,0,1,0,29,66
12342,0,0,0,0,1,0,29,66
12348,0,0,0,0,1,0,112,66
12360,0,0,0,0,1,0,170,66
12372,0,0,0,0,1,0,26,66
12380,0,1,0,0,1,0,26,66
12384,0,1,0,0,1,0,110,66
12390,0,1,0,0,1,0,110,195
12396,0,1,0,0,1,0,56,195
12400,0,0,0,0,1,0,56,195
12408,0,0,0,0,1,0,159,195
12420,0,1,0,0,1,0,221,195
12430,0,1,0,0,1,0,221,193
12432,0,1,0,0,1,0,50,193
12440,0,0,0,0,1,0,50,193
12444,1,0,0,0,1,0,102,193
12456,1,0,0,0,1,0,201,193
12468,0,0,0,0,1,0,189,193
12480,0,0,0,0,1,0,89,193
12492,1,0,0,0,1,0,198,193
12500,1,1,0,0,1,0,198,193
12504,1,1,0,0,1,0,172,193
12510,1,1,1,0,1,0,172,165
12516,0,1,1,0,1,0,148,165
12528,0,1,1,0,1,0,188,165
12530,0,1,1,0,1,0,188,128
12540,1,1,1,0,1,0,45,128
12546,1,1,0,0,1,0,45,128
12550,1,1,0,0,1,0,45,137
12552,0,1,0,0,1,0,243,137
12564,0,1,0,0,1,0,137,137
12570,0,1,0,0,1,0,137,121
12576,0,1,0,0,1,0,136,121
12588,1,1,0,0,1,0,96,121
12590,1,1,0,0,1,0,96,165
12600,0,1,0,0,1,0,188,165
12610,0,1,0,0,1,0,188,125
12612,0,1,0,0,1,0,206,125
12624,0,1,0,0,1,0,169,125
12630,0,1,0,0,1,0,169,118
12636,1,1,0,0,1,0,151,118
12640,1,0,0,0,1,0,151,118
12648,0,0,0,0,1,0,34,118
12660,1,0,0,0,1,0,242,118
12672,1,0,0,0,1,0,210,118
12684,1,0,0,0,1,0,144,118
12696,1,0,0,0,1,0,159,118
12700,1,1,0,0,1,0,159,118
12708,0,1,0,0,1,0,111,118
12710,0,1,0,0,1,0,111,86
12720,1,0,0,0,1,0,37,86
12726,1,0,1,0,1,0,37,86
12732,1,0,1,0,1,0,157,86
12738,1,0,0,0,1,0,157,86
12744,0,0,0,0,1,0,122,86
12756,1,0,0,0,1,0,92,86
12760,1,1,0,0,1,0,92,86
12762,1,1,1,0,1,0,92,86
12768,1,1,1,0,1,0,23,86
12770,1,1,1,0,1,0,23,127
12780,1,1,1,0,1,0,139,127
12790,1,1,1,0,1,0,139,128
12792,0,1,1,0,1,0,39,128
12798,0,1,0,0,1,0,39,128
12800,0,0,0,0,1,0,39,128
12804,1,0,0,0,1,0,255,128
12810,1,0,1,0,1,0,255,128
12816,1,0,1,0,1,0,140,128
12822,1,0,0,0,1,0,140,128
12828,0,0,0,0,1,0,188,128
12840,1,0,0,0,1,0,90,128
12846,1,0,1,0,1,0,90,128
12852,1,0,1,0,1,0,112,128
12864,0,0,1,0,1,0,2,128
12876,1,0,1,0,1,0,16,128
12880,1,1,1,0,1,0,16,128
12888,1,1,1,0,1,0,193,128
12890,1,1,1,0,1,0,193,221
12900,1,0,1,0,1,0,62,221
12912,0,0,1,0,1,0,142,221
12918,0,0,0,0,1,0,142,221
12920,0,1,0,0,1,0,142,221
12924,1,1,0,0,1,0,108,221
12930,1,1,1,0,1,0,108,92
12936,0,1,1,0,1,0,8,92
12948,0,1,1,0,1,0,123,92
12950,0,1,1,0,1,0,123,213
12960,1,1,1,0,1,0,195,213
12966,1,1,0,0,1,0,195,213
12970,1,1,0,0,1,0,195,86
12972,1,1,0,0,1,0,83,86
12984,1,1,0,0,1,0,205,86
12990,1,1,1,0,1,0,205,16
12996,1,1,1,0,1,0,188,16
13002,1,1,0,0,1,0,188,16
13008,0,1,0,0,1,0,168,16
13010,0,1,0,0,1,0,168,246
13020,0,0,0,0,1,0,74,246
13032,0,0,0,0,1,0,43,246
13044,1,0,0,0,1,0,164,246
13056,1,0,0,0,1,0,124,246
13060,1,1,0,0,1,0,124,246
13068,1,1,0,0,1,0,38,246
13070,1,1,0,0,1,0,38,43
13074,1,1,1,0,1,0,38,43
13080,0,1,1,0,1,0,247,43
13090,0,1,1,0,1,0,247,116
13092,1,1,1,0,1,0,244,116
13098,1,1,0,0,1,0,244,116
13100,1,0,0,0,1,0,244,116
13104,1,0,0,0,1,0,149,116
13110,1,0,1,0,1,0,149,116
13116,0,0,1,0,1,0,66,116
13122,0,0,0,0,1,0,66,116
13128,1,0,0,0,1,0,25,116
13134,1,0,1,0,1,0,25,116
13140,1,0,1,0,1,0,28,116
13152,1,0,1,0,1,0,221,116
13160,1,1,1,0,1,0,221,116
13164,0,1,1,0,1,0,145,116
13170,0,1,1,0,1,0,145,250
13176,0,1,1,0,1,0,179,250
13188,1,1,1,0,1,0,55,250
13190,1,1,1,0,1,0,55,100
13200,0,1,1,0,1,0,226,100
13206,0,1,0,0,1,0,226,100
13210,0,1,0,0,1,0,226,114
13212,0,1,0,0,1,0,133,114
13220,0,0,0,0,1,0,133,114
13224,0,0,0,0,1,0,62,114
13236,1,0,0,0,1,0,39,114
13240,1,1,0,0,1,0,39,114
13248,0,1,0,0,1,0,208,114
13250,0,1,0,0,1,0,208,250
13260,0,1,0,0,1,0,52,250
13270,0,1,0,0,1,0,52,173
13272,1,1,0,0,1,0,162,173
13284,0,1,0,0,1,0,133,173
13290,0,1,0,0,1,0,133,104
13296,0,1,0,0,1,0,9,104
13300,0,0,0,0,1,0,9,104
13308,1,0,0,0,1,0,33,104
13320,0,0,0,0,1,0,73,104
13332,0,0,0,0,1,0,178,104
13340,0,1,0,0,1,0,178,104
13344,0,1,0,0,1,0,169,104
13350,0,1,0,0,1,0,169,233
13356,1,1,0,0,1,0,115,233
13368,1,1,0,0,1,0,136,233
13370,1,1,0,0,1,0,136,129
13380,1,0,0,0,1,0,188,129
13392,0,0,0,0,1,0,2,129
13404,1,0,0,0,1,0,76,129
13416,1,0,0,0,1,0,64,129
13420,1,1,0,0,1,0,64,129
13422,1,1,1,0,1,0,64,129
13428,0,1,1,0,1,0,222,129
13430,0,1,1,0,1,0,222,96
13440,0,1,1,0,1,0,86,96
13450,0,1,1,0,1,0,86,5
13452,1,1,1,0,1,0,162,5
13458,1,1,0,0,1,0,162,5
13464,0,1,0,0,1,0,127,5
13470,0,1,0,0,1,0,127,171
13476,0,1,0,0,1,0,114,171
13480,0,0,0,0,1,0,114,171
13488,1,0,0,0,1,0,118,171
13500,0,1,0,0,1,0,7,171
13510,0,1,0,0,1,0,7,248
13512,1,1,0,0,1,0,181,248
13520,1,0,0,0,1,0,181,248
13524,1,0,0,0,1,0,243,248
13530,1,0,1,0,1,0,243,248
13536,1,0,1,0,1,0,175,248
13542,1,0,0,0,1,0,175,248
13548,1,0,0,0,1,0,241,248
13554,1,0,1,0,1,0,241,248
13560,1,1,1,0,1,0,86,248
13570,1,1,1,0,1,0,86,44
13572,1,1,1,0,1,0,99,44
13584,1,1,1,0,1,0,246,44
13590,1,1,1,0,1,0,246,165
13596,0,1,1,0,1,0,168,165
13602,0,1,0,0,1,0,168,165
13608,1,1,0,0,1,0,170,165
13610,1,1,0,0,1,0,170,7
13614,1,1,1,0,1,0,170,7
13620,1,0,1,0,1,0,31,7
13626,1,0,0,0,1,0,31,7
13632,0,0,0,0,1,0,61,7
13640,0,1,0,0,1,0,61,7
13644,0,1,0,0,1,0,122,7
13650,0,1,0,0,1,0,122,61
13656,1,1,0,0,1,0,145,61
13660,1,0,0,0,1,0,145,61
13668,0,0,0,0,1,0,45,61
13680,1,0,0,0,1,0,5,61
13692,0,0,0,0,1,0,248,61
13700,0,1,0,0,1,0,248,61
13704,0,1,0,0,1,0,25,61
13710,0,1,0,0,1,0,25,181
13716,1,1,0,0,1,0,193,181
13722,1,1,1,0,1,0,193,181
13728,1,1,1,0,1,0,51,181
13730,1,1,1,0,1,0,51,167
13740,1,1,1,0,1,0,162,167
13746,1,1,0,0,1,0,162,167
13750,1,1,0,0,1,0,162,152
13752,0,1,0,0,1,0,8,152
13764,0,1,0,0,1,0,19,152
13770,0,1,0,0,1,0,19,162
13776,0,1,0,0,1,0,235,162
13788,1,1,0,0,1,0,162,162
13790,1,1,0,0,1,0,162,205
13800,1,1,0,0,1,0,132,205
13810,1,1,0,0,1,0,132,234
13812,1,1,0,0,1,0,207,234
13820,1,0,0,0,1,0,207,234
13824,1,0,0,0,1,0,192,234
13836,0,0,0,0,1,0,245,234
13848,0,0,0,0,1,0,76,234
13860,1,1,0,0,1,0,15,234
13870,1,1,0,0,1,0,15,32
13872,0,1,0,0,1,0,31,32
13880,0,0,0,0,1,0,31,32
13884,0,0,0,0,1,0,118,32
13896,0,0,0,0,1,0,123,32
13900,0,1,0,0,1,0,123,32
13908,0,1,0,0,1,0,4,32
13910,0,1,0,0,1,0,4,136
13920,0,1,0,0,1,0,205,136
13930,0,1,0,0,1,0,205,73
13932,0,1,0,0,1,0,217,73
13944,0,1,0,0,1,0,220,73
13950,0,1,0,0,1,0,220,49
13956,1,1,0,0,1,0,193,49
13960,1,0,0,0,1,0,193,49
13968,1,0,0,0,1,0,90,49
13980,1,0,0,0,1,0,102,49
13992,0,0,0,0,1,0,249,49
14000,0,1,0,0,1,0,249,49
14004,0,1,0,0,1,0,208,49
14010,0,1,0,0,1,0,208,16
14016,1,1,0,0,1,0,41,16
14028,1,1,0,0,1,0,174,16
14030,1,1,0,0,1,0,174,107
14034,1,1,1,0,1,0,174,107
14040,0,1,1,0,1,0,124,107
14046,0,1,0,0,1,0,124,107
14050,0,1,0,0,1,0,124,60
14052,0,1,0,0,1,0,147,60
14060,0,0,0,0,1,0,147,60
14064,1,0,0,0,1,0,249,60
14076,0,0,0,0,1,0,34,60
14080,0,1,0,0,1,0,34,60
14088,1,1,0,0,1,0,49,60
14090,1,1,0,0,1,0,49,69
14100,1,1,0,0,1,0,45,69
14106,1,1,1,0,1,0,45,69
14110,1,1,1,0,1,0,45,89
14112,0,1,1,0,1,0,144,89
14118,0,1,0,0,1,0,144,89
14124,0,1,0,0,1,0,91,89
14130,0,1,0,0,1,0,91,211
14136,0,1,0,0,1,0,0,211
14140,0,0,0,0,1,0,0,211
14148,1,0,0,0,1,0,50,211
14160,1,0,0,0,1,0,140,211
14172,0,0,0,0,1,0,54,211
14184,1,0,0,0,1,0,6,211
14190,1,0,1,0,1,0,6,211
14196,0,0,1,0,1,0,86,211
14208,1,0,1,0,1,0,180,211
14220,0,1,1,0,1,0,151,211
14230,0,1,1,0,1,0,151,24
14232,1,1,1,0,1,0,217,24
14244,1,1,1,0,1,0,219,24
14250,1,1,1,0,1,0,219,70
14256,1,1,1,0,1,0,130,70
14260,1,0,1,0,1,0,130,70
14262,1,0,0,0,1,0,130,70
14268,0,0,0,0,1,0,16,70
14280,1,0,0,0,1,0,123,70
14292,0,0,0,0,1,0,107,70
14300,0,1,0,0,1,0,107,70
14304,1,1,0,0,1,0,222,70
14310,1,1,1,0,1,0,222,245
14316,1,1,1,0,1,0,217,245
14328,1,1,1,0,1,0,106,245
14330,1,1,1,0,1,0,106,212
14340,1,0,1,0,1,0,221,212
14346,1,0,0,0,1,0,221,212
14352,0,0,0,0,1,0,71,212
14364,0,0,0,0,1,0,231,212
14376,0,0,0,0,1,0,81,212
14388,0,0,0,0,1,0,102,212
14400,1,0,0,0,1,0,188,212
14412,0,0,0,0,1,0,54,212
14424,0,0,0,0,1,0,140,212
14436,1,0,0,0,1,0,107,212
14442,1,0,1,0,1,0,107,212
14448,0,0,1,0,1,0,8,212
14460,1,1,1,0,1,0,83,212
14470,1,1,1,0,1,0,83,60
14472,0,1,1,0,1,0,151,60
14480,0,0,1,0,1,0,151,60
14484,1,0,1,0,1,0,104,60
14496,0,0,1,0,1,0,155,60
14502,0,0,0,0,1,0,155,60
14508,0,0,0,0,1,0,60,60
14520,1,1,0,0,1,0,137,60
14526,1,1,1,0,1,0,137,60
14530,1,1,1,0,1,0,137,117
14532,0,1,1,0,1,0,56,117
14540,0,0,1,0,1,0,56,117
14544,0,0,1,0,1,0,25,117
14556,0,0,1,0,1,0,212,117
14562,0,0,0,0,1,0,212,117
14568,0,0,0,0,1,0,215,117
14580,0,1,0,0,1,0,211,117
14590,0,1,0,0,1,0,211,201
14592,1,1,0,0,1,0,177,201
14598,1,1,1,0,1,0,177,201
14600,1,0,1,0,1,0,177,201
14604,0,0,1,0,1,0,89,201
14616,0,0,1,0,1,0,255,201
14620,0,1,1,0,1,0,255,201
14622,0,1,0,0,1,0,255,201
14628,0,1,0,0,1,0,75,201
14630,0,1,0,0,1,0,75,211
14640,0,0,0,0,1,0,27,211
14652,0,0,0,0,1,0,4,211
14664,0,0,0,0,1,0,155,211
14676,1,0,0,0,1,0,54,211
14688,1,0,0,0,1,0,217,211
14694,1,0,1,0,1,0,217,211
14700,1,1,1,0,1,0,55,211
14710,1,1,1,0,1,0,55,148
14712,1,1,1,0,1,0,45,148
14724,1,1,1,0,1,0,245,148
14730,1,1,1,0,1,0,245,60
14736,0,1,1,0,1,0,157,60
14742,0,1,0,0,1,0,157,60
14748,1,1,0,0,1,0,0,60
14750,1,1,0,0,1,0,0,102
14754,1,1,1,0,1,0,0,102
14760,1,0,1,0,1,0,149,102
14766,1,0,0,0,1,0,149,102
14772,1,0,0,0,1,0,53,102
14784,0,0,0,0,1,0,187,102
14796,0,0,0,0,1,0,65,102
14800,0,1,0,0,1,0,65,102
14808,1,1,0,0,1,0,225,102
14810,1,1,0,0,1,0,225,201
14814,1,1,1,0,1,0,225,201
14820,0,0,1,0,1,0,216,201
14832,0,0,1,0,1,0,201,201
14838,0,0,0,0,1,0,201,201
14840,0,1,0,0,1,0,201,201
14844,1,1,0,0,1,0,131,201
14850,1,1,1,0,1,0,131,198
14856,0,1,1,0,1,0,73,198
14860,0,0,1,0,1,0,73,198
14868,1,0,1,0,1,0,179,198
14880,1,0,1,0,1,0,177,198
14886,1,0,0,0,1,0,177,198
14892,0,0,0,0,1,0,88,198
14900,0,1,0,0,1,0,88,198
14904,1,1,0,0,1,0,105,198
14910,1,1,1,0,1,0,105,172
14916,0,1,1,0,1,0,242,172
14928,0,1,1,0,1,0,151,172
14930,0,1,1,0,1,0,151,96
14940,1,0,1,0,1,0,17,96
14946,1,0,0,0,1,0,17,96
14952,0,0,0,0,1,0,250,96
14964,1,0,0,0,1,0,11,96
14976,1,0,0,0,1,0,85,96
14982,1,0,1,0,1,0,85,96
14988,0,0,1,0,1,0,5,96
15000,1,1,1,0,1,0,178,96
15010,1,1,1,0,1,0,178,151
15012,1,1,1,0,1,0,161,151
15020,1,0,1,0,1,0,161,151
15024,1,0,1,0,1,0,121,151
15036,1,0,1,0,1,0,43,151
15040,1,1,1,0,1,0,43,151
15042,1,1,0,0,1,0,43,151
15048,1,1,0,0,1,0,150,151
15050,1,1,0,0,1,0,150,242
15054,1,1,1,0,1,0,150,242
15060,1,0,1,0,1,0,149,242
15072,0,0,1,0,1,0,230,242
15078,0,0,0,0,1,0,230,242
15084,1,0,0,0,1,0,162,242
15090,1,0,1,0,1,0,162,242
15096,1,0,1,0,1,0,161,242
15108,1,0,1,0,1,0,190,242
15120,1,1,1,0,1,0,150,242
15130,1,1,1,0,1,0,150,210
15132,1,1,1,0,1,0,206,210
15144,1,1,1,0,1,0,192,210
15150,1,1,1,0,1,0,192,144
15156,1,1,1,0,1,0,225,144
15162,1,1,0,0,1,0,225,144
15168,1,1,0,0,1,0,103,144
15170,1,1,0,0,1,0,103,159
15174,1,1,1,0,1,0,103,159
15180,0,1,1,0,1,0,135,159
15186,0,1,0,0,1,0,135,159
15190,0,1,0,0,1,0,135,37
15192,1,1,0,0,1,0,19,37
15204,0,1,0,0,1,0,17,37
15210,0,1,0,0,1,0,17,92
15216,1,1,0,0,1,0,172,92
15228,0,1,0,0,1,0,58,92
15230,0,1,0,0,1,0,58,255
15240,0,1,0,0,1,0,169,255
15250,0,1,0,0,1,0,169,90
15252,1,1,0,0,1,0,120,90
15264,1,1,0,0,1,0,199,90
15270,1,1,0,0,1,0,199,108
15276,0,1,0,0,1,0,25,108
15280,0,0,0,0,1,0,25,108
15288,1,0,0,0,1,0,226,108
15300,0,0,0,0,1,0,87,108
15312,1,0,0,0,1,0,147,108
15324,1,0,0,0,1,0,92,108
15330,1,0,1,0,1,0,92,108
15336,1,0,1,0,1,0,127,108
15340,1,1,1,0,1,0,127,108
15348,0,1,1,0,1,0,200,108
15350,0,1,1,0,1,0,200,83
15360,1,1,1,0,1,0,238,83
15370,1,1,1,0,1,0,238,205
15372,1,1,1,0,1,0,175,205
15378,1,1,0,0,1,0,175,205
15380,1,0,0,0,1,0,175,205
15384,0,0,0,0,1,0,14,205
15396,0,0,0,0,1,0,97,205
15400,0,1,0,0,1,0,97,205
15408,1,1,0,0,1,0,145,205
15410,1,1,0,0,1,0,145,164
15420,0,1,0,0,1,0,132,164
15430,0,1,0,0,1,0,132,124
15432,0,1,0,0,1,0,81,124
15440,0,0,0,0,1,0,81,124
15444,1,0,0,0,1,0,89,124
15456,0,0,0,0,1,0,82,124
15468,1,0,0,0,1,0,51,124
15480,1,1,0,0,1,0,124,124
15486,1,1,1,0,1,0,124,124
15490,1,1,1,0,1,0,124,38
15492,1,1,1,0,1,0,152,38
15504,0,1,1,0,1,0,204,38
15510,0,1,1,0,1,0,204,149
15516,0,1,1,0,1,0,146,149
15522,0,1,0,0,1,0,146,149
15528,1,1,0,0,1,0,166,149
15530,1,1,0,0,1,0,166,25
15534,1,1,1,0,1,0,166,25
15540,1,0,1,0,1,0,66,25
15546,1,0,0,0,1,0,66,25
15552,0,0,0,0,1,0,42,25
15564,0,0,0,0,1,0,7,25
15576,0,0,0,0,1,0,185,25
15580,0,1,0,0,1,0,185,25
15588,0,1,0,0,1,0,203,25
15590,0,1,0,0,1,0,203,39
15600,1,1,0,0,1,0,242,39
15610,1,1,0,0,1,0,242,162
15612,0,1,0,0,1,0,117,162
15624,1,1,0,0,1,0,40,162
15630,1,1,0,0,1,0,40,33
15636,0,1,0,0,1,0,16,33
15640,0,0,0,0,1,0,16,33
15648,0,0,0,0,1,0,247,33
15660,1,0,0,0,1,0,123,33
15672,0,0,0,0,1,0,196,33
15684,1,0,0,0,1,0,229,33
15696,0,0,0,0,1,0,167,33
15708,0,0,0,0,1,0,30,33
15720,1,1,0,0,1,0,50,33
15726,1,1,1,0,1,0,50,33
15730,1,1,1,0,1,0,50,115
15732,0,1,1,0,1,0,184,115
15740,0,0,1,0,1,0,184,115
15744,1,0,1,0,1,0,171,115
15756,0,0,1,0,1,0,48,115
15760,0,1,1,0,1,0,48,115
15762,0,1,0,0,1,0,48,115
15768,0,1,0,0,1,0,68,115
15770,0,1,0,0,1,0,68,136
15780,1,0,0,0,1,0,93,136
15786,1,0,1,0,1,0,93,136
15792,0,0,1,0,1,0,170,136
15798,0,0,0,0,1,0,170,136
15800,0,1,0,0,1,0,170,136
15804,1,1,0,0,1,0,161,136
15810,1,1,1,0,1,0,161,188
15816,1,1,1,0,1,0,111,188
15820,1,0,1,0,1,0,111,188
15828,0,0,1,0,1,0,224,188
15840,1,1,1,0,1,0,119,188
15846,1,1,0,0,1,0,119,188
15850,1,1,0,0,1,0,119,76
15852,0,1,0,0,1,0,96,76
15864,1,1,0,0,1,0,87,76
15870,1,1,1,0,1,0,87,64
15876,1,1,1,0,1,0,2,64
15880,1,0,1,0,1,0,2,64
15882,1,0,0,0,1,0,2,64
15888,0,0,0,0,1,0,54,64
15900,1,0,0,0,1,0,124,64
15912,0,0,0,0,1,0,84,64
15920,0,1,0,0,1,0,84,64
15924,0,1,0,0,1,0,26,64
15930,0,1,0,0,1,0,26,118
15936,1,1,0,0,1,0,186,118
15942,1,1,1,0,1,0,186,118
15948,0,1,1,0,1,0,37,118
15950,0,1,1,0,1,0,37,181
15960,0,0,1,0,1,0,254,181
15966,0,0,0,0,1,0,254,181
15972,1,0,0,0,1,0,57,181
15984,1,0,0,0,1,0,136,181
15990,1,0,1,0,1,0,136,181
15996,0,0,1,0,1,0,14,181
16008,0,0,1,0,1,0,24,181
16020,1,0,1,0,1,0,236,181
16032,1,0,1,0,1,0,46,181
16044,0,0,1,0,1,0,156,181
16056,1,0,1,0,1,0,198,181
16060,1,1,1,0,1,0,198,181
16068,0,1,1,0,1,0,231,181
16070,0,1,1,0,1,0,231,243
